tweet_id,tweet,label
1574307512148545537,Taxi ውስጥ የማቀው ሰው እንዳይኖር ቶሎ ለመክፈል የምቸኩለው ነገርስ??,normal
1574474040642781185,@USER ማፈሪያ አንተ ነህ ልጁን ያጃጃልክ ማድቤት ተደብቆ ተሸማቆ ግንባር ነው ስንለው ወጣ ከምጣድ ስር,offensive
1574481078395449344,@USER የተበዳ መንግስት ሊያስተነፍሰን እንኳ አልቻለም,hate
1574487258337624069,መከላከያ ለኢትዮጵያ መከላከያዋ ነው።መከላከያ መከላከያችን ነው።መከላከያ መከታና ምሽጋችን ነው።ከሂሳብ በላይ የሚገታ እሰከ ነፍስ ድረስ ዋጋ የሚከፍል የሀገሩ ደጋፊ መከላከያ ነው። ኢትዮጵያ ታሸንፋለች።,normal
1574646001570181120,@USER ጥያቄው የትኛው መስቀለ ነው ነወ ? የግራሩ መስቀል ወይ የአደባባዩ ወይስ ክርስቶስ እኔን ስትከተሉ ብዙ መስቀል (መከራ) ዓለባችሁ ያለው ነው ? ፊደል,normal
1574650142912704514,@USER በማህበራዊ ልማት,normal
1574653804380684289,@USER @USER አህያ ናቸው አይገባቸውም,offensive
1574670580594475008,አቤት ከ 2 ቀን በኋላ ያለው ግም??,offensive
1574694746081017856,ለመላው የኦርቶዶክስ ተዋህዶ እምነት ተከታዮች በሙሉ እንኳን ለብርሃነ መስቀሉ በሰላም አደረሳችሁ። መስቀል ኃይልነ ፣መስቀል ቤዛነ፣መስቀል መዳኃኒትነ ነፍስነ አይሁድ ክህዱ ንዕነሰ አመ,normal
1574865998834171904,@USER አቃጣጫ ማስቀየሬ ሆን ብልህ አስገድለኸው እንዳይሆን ሰይጣን ከመቼ ጀምሮ ማዘን ጀመርክ?,offensive
1574976256092897281,@USER በየኑ በወለጋ በነሽመልስና በናንተ ፈቃደኝነት የሚታረዱትን አማራ ደም ይፍረድባችሁ የነሱ የውሻነፍስ ነው ትንፍሽ የማትለው,hate
1575034887412756480,ጉራጌ ታላቅ ህዝብ እንጂ ተለጣፊ አይደለም።,normal
1575203216169783298,ወለጋ ?? ግን ለምን የአማራ ሕዝብ ብአዴን ከሚሉት የአህያ መንጋ ላይ ክንዱን ማንሳት ተሳነው ?? መቸም የዛን ምስኪን ሕዝብ ሕልውና ለሆዱ የሸጠ አምሮ የሌለው አህያ እንጅ ሰው ሊሆ,hate
1575211097535152138,@USER አንተ ጅል አንተን ማርኮ ለስልጣን ያበቃህ መሰለኝ እንከፍ ምርኮኛ !!,offensive
1575405043309748224,የተወዳጁ እና ሀገር ወዳዱ የአርቲስት ማዲንጎ አፈወርቅ የአስክሬን ሽኝትሥነ-ሥርዓት via @USER,normal
1575926810952335361,@USER እግዚአብሔር ይፍረድባችሁ የህፃናት ደም,normal
1575955085586477057,@USER ጭራሽ official አደረከው ለነገሩ አንተ የምሳ እቃ ነህ ማንም ኢትዮጲያዊ የትግራይን ህዝብ ጋር ችግር የለበትም ወገኖች ናቸው አንተ ግን አታለቅልቅ,offensive
1576079322917371905,@USER ድንቁርና እያስመሰከራችሁ ነው,offensive
1576112528660529153,ከሰው ይልቅ ለእግዚአብሔር ልንታዘዝ ይገባል። ሐዋርያት 5: 29,normal
1576115830781521920,የተከበሩ አማራ ግድያ በወለጋና አካባቢው ተባብሷል ይቀጥላል ለሚን የፌዴራል መንግስት እንዲቆም አደርግም የኦሮሚያ ክልል አማራን እንዴት እንደሚጠሉ በ20/1/15 አሳይተውናል ወደ አ,hate
1576117430350278656,#ወሮበላው ግራ ግብ .ት ስላለው ዛሬ የዘላበደውን ነገ ደግሞ እያፈረሰ ራሱንና #አለቅላቂዎቹን ማወዛገቡን መደበኛ ስራው ካደረገ ሰነባበተ @USER,hate
1576294761643888641,@USER ከበደኖ እስከ ወለጋ 40 አመት አለፈህ የአማራዉን ደም ስትጣጣ።,offensive
1576494562733793281,በኣብይ ኣሕመድና በኣሕመድ ግራኝ ያለው ተመሳሳይነትና ልዩነት፡ የታሪክ ምሁራን በጥልቀት ኣጥንተው ለሕዝብ ቢያቀርቡ፡ ምናልባት ሕዝቡ ይበልጥ ኣብይን ባወቀው፡ ብሎም ባወገዘው ነበር። ለውጡም በተፋጠነ ነበር ይመስለኛል።,hate
1576511090023768065,@USER የወጡበትን ህዝብ በዚህ መንገድ የሚያስጨርሱ አውሬዎች ናቸው።ሻዕቢያ በዘመነ ደርግ እንዲህ አይነት ሽንፈት ሲገጥመው ወደ ሳህል በማፈግፈግ ነበር ንጹሃንን ከማስጨፍ,hate
1576667301767938048,የእሬቻ አክባሪዎች ሚያመልኩትን ዋቃ-ጉራቻ ይሉታል ትርጉሙም የጨለማው አምላክ፣ ጥቁሩ አምላክ ማለት ነው። የዐማራው ደም ለማን እንደሚገበር ግልፅ ነው።,hate
1576865698160091136,#ህውሀት የትግራይ ህዝብ ላይ ሚቀልደው እስተመቼ ነው።ወይስ የተለየ ሰው የሚያመርቱበት ማሽን አላቸው።እንደፈርኦን የደነደነ ልባቸውን እግዚአብሄር ያፍርሰው።ለማንኛውም ዛሬም ጥለው ሸሽተዋል,hate
1576871601596817410,@USER @USER ዛሬና ትላንት በጎብየ በሮቢትና ተኩለሽ የትህነግ ሰራዊት እንደ ዝናብ ሲረግፍ በእናንተ ቀን አቆጣጠር መቸ ነበር ሰይጣንም ለቀቅኩ ሲል ፀ,hate
1577006209671958528,@USER Tplf is nothing ጥርስ የሌላ ጅብ ነው . የማይረባ ኢትዮጵያ ጠሎችን ተልዕኮ ይዞ መጥቶ ህዝቡና ወጠቱን አስፋጀው እሄ ስግብግብ.,offensive
1577167611678576640,የሻብያ ፖለቲከኞች አተርፍ ባይ አጉዳይ ሁነዋል ነው የሚባለው ወይስ የቆጡን አወርድ ብላ የብብቷን ጣለች ለማንኛውም የአልጀርሱ ስምምነት ፉርሽ ሆኗል,hate
1577205829744435200,የወያኔ ኑሮ የአሳማ ሞቱ ደሞ የውሻ ከሆነ ቆይቷል! የትግራይ ወጣቶች በየጦር ግንባሩ ተማግደዋል ራያና ጎብዬ ምስክር ናቸው! 5 ለሚሆኑ አዛውንቶች ልጆቻቸውንና ሚስቶቻቸውን በአሜሪካ,hate
1577389286407933952,@USER @USER ህዝብ ፊት ነውር ነው አይጠየቅም ??,normal
1577579128592777216,ሌላውን ብሄር አጥፍቶ እሱ ብቻውን ለመንገሥ አይደለም ኦሮሞ የሚታገለው ፍጹም አረመኔያዊና አምባገነናዊ የብሔር እሥር ቤት የሆነውን ሥርዓተ ኢምፓየር ለመገርሰስ ስለሆነ እናንተም በሰላ,hate
1577599132532867072,@USER @USER ልክ ነህ ተስፍሽ ለጊዜው የተሳካለት ይመስል ይሆናል for good ትግሉ ከሆዳም ፖለቲከኞች እየወጣ ነው የአማራ ህዝብ ትክክለኛ መሪዎች የ,hate
1577747369336225800,ሰሜን ዕዝ ላይ የተፈጸመው ክህደትና ግፍ ሁለተኛ አመት መታሰቢያ ፕሮግራም በመላው ሀገሪቱ ሊካሂድ ይገባል። የህወሃትን የክህደት ታሪክ ማስቆም የሚቻለው ሰራዊቱና ህዝብና የዚህን ከሀዲ,hate
1577765670158319616,ወይ ማፈሪያ ኢትዮጵያዊ መሆናችንን ረሳኸው አንተ የባንዳ አፍ ገና የሰው ያለህ ያስብላችኋል ::,offensive
1577776985165668362,@USER አንተ ማለት የሻብያ እና የግብፅ ተላላኪ በመሆን በአሁኑ ሰአት ኢትዮጵያ እና ህዝቦቿ መቀመቅ ውስጥ ካስገቧት አረመኔዎች መካከል አንዱ አንተ ነህ። አንተ ማ,offensive
1577778146488745984,@USER @USER ለዕይታ አስቦ የሚታይ ነገር በስኬት መስራት ለሁሉም አልተሰጠም ። ራዕይ የሌለው እንደ አንተ አይነቱ ተላላኪ ባንዳ ምን ያሳያል ። ዶር አ,offensive
1577885661419429889,አሸባሪው ህወሃት የጀመረው ጦርነት በጦርነት ወይም በድርድር ማለቁ አይቀርም። ህወሃትም ይሁን ተመሳሳይ ቅዠት ያላቸው ቡድኖች ዳግም ጠብመንጃ አንስተው ኢትዮጵያን የማይወጉበት አስተማማ,normal
1577926160335388672,@USER @USER @USER እከኮ እና ጌች ጀግና ነው እያልከን ባልሆነ??? እንደ ሴት ሲሳደብ የሚውል ወንዳገረድ ከቦቅቧቃ ውጪ ምን ይገልፀዋል?,offensive
1578082563964403713,ኦሮሚያ ላይ በግዳጅ ወደ ወታደራዊ ማሰልጠኛዎች ለማስገባት የሚደረገው አፈሳ ተጣጡፎ በዚህ መልኩ ኦሮሞ እየታፈሰ ነው #Oromia #Ethiopia,hate
1578103545295171584,@USER ደግሞ ፈረንጅ ለማግባት ይሕን ያሕል ከብት ለምን አስፈለገ ግማሹን ይስጠኝና ሽምግልና ልሒድለት ለመሆኑ አባቱ ግን በሕይወት መኖሪን ያዉቃል? ትናት አፈሪካኖችን,normal
1578132337048649750,@USER ሴረኛና ሌባ ነህ አንተ ነህ ታዲያ አምሃራን የምትወክለው? የወያኔ ቡችላ,offensive
1578246873378324481,@USER @USER የድርድሩ ውጤት መገመት ቀላል ነው! ሕዋት አንደገና ለማንሰራራት የሚያደርገው ጥረት እንጂ ድርድሩ አይሳካም! ሕዋት በታሪኩ ከማንም ታርቆ አያውቅ,hate
1578259127993761792,በየኔ ፔይ ህይወትዎን ያቅልሉ፣ አስተማማኝ የኢንተርኔት ክፍያ ስርዓት መፈፀምያ፣አሁኑኑ ከ playstore ላይ ያውርዱት።,normal
1578285927927279617,@USER ከምታቃጥሉት ለምን አትወስዱምና አትጠቀሙበትም? ደንቆሮ ሁላ።,offensive
1578483817257775104,@USER በዛውም ማን ነበር ቼቼ አድርጏቸው የገባው ኦሮሚያ ክልል:: ትናንት የኦሮሞ ህዝብ ሲጨቆን ኤርትራ በረሃ ውስጥ ከህወሃት አምልጦ የመጣን ኦሮሞ ሲገሉ ነበር አሁን ሚስኪ,hate
1578657925450432514,@USER ይህ ሰውዬ እኮ አራሱንም ያልመረጠ በዜሮ የተሰናበተ ሰው ነው። ኢዚያው ድንጋይ ጠረባ ካልሆነ። 360 መሬት የዞረበትን ሰወዬ ነው።ለምሳሌ መራራ ድሮ ጥሩ,offensive
1578675066069737472,@USER መለሰ ደስ የሚል ልብ የሚአሞቅ ዜና ነው።ግን በዚህ የጋዜጠኝነት አንደበትህ የኦሮሚያ ልዩ ሀይል ወለጋ ውስጥ ፀጉራቸውን የሚቆረጡበት ሰሀት አተው ድሬድ ሆኖ,hate
1578683819984441345,@USER @USER @USER ኧረ ቴርጋት ከባድ ሰው!,normal
1578847614451077120,@USER እንኳን ተወለድክ፤ አማራ በአንተ ተሰፋ አድርጓል፡፡ተስፋ አለኝ በግምታችን ልክ ሆነህ እናገኝሃለን፡፡,normal
1578847778171600896,@USER ከበርሊን ኮንፍረንስም ሆነ ከአውሮፓ ህብረት ከኮሎንያሊዝም ሀሳብ በላይ ሌላ መጠበቅ አያስፈልግም። ከሀገራችንም ከአፍሪካም ይውጡልም? ከእባብ እንቁላል እርግብ አይጠበቅም ?,hate
1578983924268949510,የሴራ ጦርነት ስንቱን የፋኖ አመራር በላው እንደሚገኝ እዩ ሌላው የልዩ ሀይል ሚሊሻ የፋኖ ታጋዮች በሻአብያም በብልጽግናም በህውሀትም የሴራ እሳት እያረረነው አልነቃ ያለ እስኪነቃ ማረ,hate
1578994907758620673,@USER ፊሽ ሀብታሙ የምን ያህል ደንቆሮ መሪ እንደሆነ ለማወቅ የመልስ ሰጪዎቹን በግርድፉ መመልከት በቂ ነው! አይ ኢትዮጵያ ቅድስቲቷ እርጉም!,offensive
1578995717930188800,ዋጡት እንግዲህ ደነዝ ሁላ,offensive
1579002201288183808,@USER ደናም አላደርሽ ?? ለጠፉብሽ? የንጥህና ነገር እንግዲህ እማዬ እና አባዬ በደንብ አርገው አላስተማሩ ይሆናል ?? ወይስ ጠዋት እንደገና ሊያኝኳት ነው! አይ ያቺ ማስቲካ,offensive
1579026113803669504,@USER ፈሪ! የኢትዮጵያ ሕዝብ በሙሉ ነው ያንተን ወንድነት ያወቀው! እንደ አይጥ ጉድጓድ ውስጥ ተደብቀህ እየዋልክ! የቁም ሬሳ! ለአንተ vodka ተብሎ ስንት ወጣት እየሞተ ነው።,offensive
1579182338772082689,ጊዜው የጉልበት አይደለም :: አዛ ከአባትህ የለመድከውን የጎጥ አስተሳሰብ አሁን ሕልም ነው ።,offensive
1579197752931598336,@USER እኔ ደግሞ ለቅሶው ሽላላና ቀረረቶ ስለሚሆን ኣማራ መሆኑ ግልጥ ነው። በተጨማሪም ወንድ ይሁን ሴት ሲጠጉት ሊጠባቸው አፉን እንደሚያንደነድፍ ስስታም ከሆነ አማራ ነው።,hate
1579202521541017600,@USER @USER ሰው የሚበላው ሳይኖረው ለውጭ ገበያ ማሰብ ትንሽ ችኩልነት ይመስለኛል:: ስንዴ ዱቄት ለዳቦ አጥረት አለብን:: አንድ እራስ በቆሎ 15 ብር ነ,hate
1579209481468416001,@USER ቆምጫ ዳግም በጫንቃችን ላይ ወጥታ አሯን ልታራብን በምታደርገው ሩጫ መንገድ የሚዘጋባትን ስታገኝ ፣ ጠላቴ ነው ነው የምትለው። አዎን፤ ይህ ሊሆን ስለማይችል . ጠላቷ.ነን!!!,hate
1579362222278848513,@USER @USER @USER እሄ ከንቱ የሰካራም ደብተራ ስላቅ በቃ ለመደብን አይደልም? የድህነትን ሚጽተር በሁልቱም እጅህ አንቀህ ይዘሃል። አይበቃህም ወይ ወጣት ልዩ ፍቅር?,offensive
1579547307129065473,@USER @USER @USER @USER @USER አስመሳይ ያንተ ጭንቀት የአለም ጤና ጉዳይ ሳይሆን @USER ን እንዴት ከሽንፈት ልታደገው ነው።,offensive
1579731656965238784,@USER በክት ጀግና ቅብርጥሴ ስትል አልነበርክ ትዊትህን ሳትቀይር ደግሞ disarm tplf ደሞይላል።In the same sentence that you are bragging.,offensive
1579766498012594176,የአርበኛ ዘመነ ካሴ የጊዜ ቀጠሮ መዝገብ ተዘጋ! ፍርድ ቤቱ የጊዜ ቀጠሮ መዝገቡን በመዝጋት አቃቢ ህግ በ15 ቀን ውስጥ ክስ ካልመሠረተ አረበኛው ከእስር ይለቀቃሉ ብሏል።,normal
1579892741777289216,@USER @USER @USER Sovereignty?? - ትንሽ ሼም ይያዝህ የኤርትራ ሸሌ ሀገር ሻጫ።,offensive
1579896014642634752,@USER ብትወድም ባትወድም ተረሳለህ??አህያ ማስታወሻ መሸከም የሚችል አቅም እና ችሎታ የለም ተብሏል አይደለም??,offensive
1579896750415831040,ምናልባት ስሟን የሴት ልልም እችላለሁ! ??,offensive
1579906377342124032,ትምህርት!!ፍትህ!!በህይወት መኖር!!ሰርቶ ኑሮን ማሸነፍ!!ባልሰለጠነዉ ኦሮሙማ ዘመን የሰማይ ያህል እሩቅ እና በኢትዮጵያ ታሪክ እየሆኑ ካሉት እዉነታወች መካከል በጥቂቱ ናአቸዉ!!,hate
1579935684881940480,@USER ሲጀመር የተደፋ ውሃ የነሳል እንዴ,normal
1580121438908219392,@USER እሱማ ወንዱ ነው፤ በወፍ ዓለም ካጌጠ፣ ካብለጨለጨ፣ ከተኳኳለ . እሱ ወንድ ነው።,normal
1580254663240478722,@USER ጠላት ያልካትን ሀገር ማን ሰራት ??? መደደብ እንደ አብርሀ,offensive
1580265306299465729,@USER ከፍኖ ጋር????እአአ ጁንታውም ማርኮ አያውቅም እንኮን ይሄ ሽንታም ኦነግ,hate
1580274006540046336,ይች የማጠግብ አጋሰስ የሆነች ሴትዮ ኡጋዳ ተቀምጣ ኢትዮጵያን የማፈራረስ ስራ ላይ መሆኗ ታዉቋል።የምትሸርበዉ የኢትዮጵያን ኢኮኖሚ ለማዳከም ነዉ ተብሏል,offensive
1580283753418862592,ፈተና ረግጦ መውጣት ስብሰባ ረግጦ እንደ መውጣት ቀላል እንዳልሆነ ጥሩ አድርጎ አስረድቶልናል::,normal
1580285084737089536,??ዘመነ ካሴ ላይ ፖሊሶቹ የፈጠሩት ግብግብ | አነጋጋሪው የተፈታኞች ጉዳይ |ባለስልጣናት ታፈኑ |የክርስቲያን ታደ . via @USER,hate
1580474103513108480,@USER ተራራ አንቀጥቃጭ ብለህ ስትቀደድ ፣ የሌለህን ጀግንነት ስትዘላብድ ፣ ዱቄት ሆነሃል በነህ በራስህ፣ ወሮ በርበሬ መስረተ ስለሆነ ልማድህ ፣ስለ ጦርነት አታውራ ምንም,offensive
1580474494379884544,@USER @USER አልፈተንም ከሚሉ ጥንካሬው አለማረኝምና አልማርም ቢሉ ከወልጅ ና ከመንግስት እንግልት ያሳርፉ ነበር ባይ ነኝ,hate
1580492535121997824,@USER የጭፍን ጥላቻ ወይም የጭፍን ድጋፍ ውጤቱ ይሄ ነው ። ምክንያታዊ እሁን!,normal
1580650696986492931,ከ72 ሺህ በላይ ዐማሮች ከጉራፈርዳ መፈናቀል ግድያያና እስር ዋና ተጠያቂ የሆኑት ሽፈራዉ ሽጉጤ እንደገና በዐብይ አህመድ የመሾማቸዉ ምስጢር ጠቅላዩ ለዐማራ ያላቸዉን ንቀትና ምን ታ,hate
1580677740252258304,@USER @USER @USER @USER @USER ወይ ጉድ እንደዚህ አይነት ሸርሙጣ ሁኖ አለቁ,offensive
1580794023979413510,@USER @USER @USER @USER አቺ ላም ፊት የላም ፈስ የመሰለች የቡና ቤት ሰራተኛ ሸርሙጣ ያለ አቅማቹ ወደ ጦርነት ገብታቹ ታሻቹ እናንተ,offensive
1580798240173133824,@USER የትግራይ ሠራዊት ለገመቹ ምኑ ነው?! ዝሆን ጅላ ጅል ማለት ይህ ነው::,offensive
1581011159531986945,ህጋዊ ኦነግ 4 ኪሎ የከተተው የአብይ አህያው መንግስት ሲሆን ህጋዊ ኦነግ ወለጋ ታጥቆ አማራን የሚጨፈጭፈው ሀይል ነው,hate
1581098568646991872,@USER @USER አንዳንድ አማራዎች ሳይሆን አማራን የሚጠሉ የሚዘርፉ ከጠላት ጌ ሆነው የሚያጠቁ ወዘተ እጅግ ብዙ ሆዳም አማራዎች አሉ,hate
1581148457020305408,@USER @USER #አፍሪካን እያነከሱ መዝረፍ ይብቃችሁ አሜሪካዊያን ና ተላላኪዎች ?? አፍሪካ በልጆቿ ነው የምትመራው ?? አታውቁምን እኛ ኮ ኢትዮጵያውያን,hate
1581148816979689473,ጅራፍ እራሱ ገርፎ እራሱ ይጮሃል! ያልከው ሊሆን ይችላል የትግራይን ህዝብ የሚበላው እና የሚጨቁነው እንዳንተ አይነቱ ስግብግብ እና የእናቱን ጡት ነካሽ የሆነ የጁንታ ቡድን ነው፤,hate
1581171187862102018,ወያኔ የአማራ ህዝብ መሰረታዊ ጠላት ነው። መሰረታዊ ያልኩበት ምክንያት ሌሎች ጠላቶች ፈጥሮ፣ ኮትኩቶ አሳድጎ የአማራ ህዝብ ያለጥፋቱ እንዲሰቃይ ያደረገ የአረመኔዎች ቁንጮ ስለሆነ ነው,hate
1581179349012983815,በቀንዎ ያቀዱትን ለማጠናቀቅ፣ የሚፈልጉትን ሁሉ በቶታልኢነርጂስ ማደያዎች ማግኘት ይችላሉ። ቶታልኢነርጂስ . ከማደያ በላይ!,normal
1581214146313351169,@USER ፀጉራቸው የተመለጠ እህቶቻችንን እናስባቸው።,normal
1581351101294850048,ፈታሹ ብብቱን ሲነካው ሸምቀቅ ከማለት በስተቀር ነገሩ አልገባችሁም እናንተ ልጁ የተደበደበው በለበሰው የግሸን ማሪያምና አርንጏዴ ቢጭ ቀይ ቲሸርት ምክንያት ነው እውነትም ስመለከት ቲ,hate
1581357471448584192,@USER አምና ጁንታው #ዱቄት ሆኗል ዘንድሮ የህወሓት ጦር #ብትንትኑ ወጣ #TDF እና የትግራይ ህዝብ መኖር አለበት፣ ለመኖር ደግሞ ይህንን ጦርነት በድል ይወጣዋል፣ ቅንጣት ጥርጥር የለውም,hate
1581379402205917184,@USER ብአዴን አትሁኑ !! አለ እሺ አቶ ሀብታሙ:: አንተ ቀፋፊ ነቃፊ!!! ያው ውሻ ሲልከሰከስ በዛው ተልከስክሶ ልክስክስ ሆኖ ይቀራል እሱ ማለት ሀብታሙ ልክስክ,offensive
1581394521484845057,@USER @USER አንተ አለህ አንደል ለጥቁር አፍሪካዊ ተላላኪ የሆንክ። ማፈሪያ የኢሳያስ ሽንት ጨርቅ ያዥ ሁላ።,offensive
1581552818409775104,@USER Gef your troops out of Tigray . ጀግና ብትሆን ብቻህን ትገጥማለህ ሽንታም! ያመጣኸዉን አራዊት ይዘህ ዉጣ አንተ ደንቆሮ,offensive
1581558995881717766,ከውይይቱ ጎን ለጎን የጣና ፎረም ቦርድ እና ዋና አዘጋጆች በባህር ዳር በሚገኘው የጣና ፎረም ፓርክ ችግኝ ተክለዋል። @USER @USER @USER,normal
1581731552030883840,@USER የጎንደር ህዝብ ለሆዱ የሚያድር ግብስብስ መሆኑን እየነገርቻችሁ ነው ?,hate
1581758978966843392,@USER ሀይማኖት የግል ነው፣ ማንም ምን ማደረግ እነዳለብኝ እንዲነግረኝ አልፈልግም እኔ ፈልጌ ካልሄርኩ።ወደዚህ ዓለም ለብቻዬ ነው የመጣሁት ምሄደውም ብቻዬን ነው።,normal
1582102921746866177,በ95ኛው የዘማች ፖድካስት ክፍል ላይ ባሳላፍናቸው የተወሰኑ ሳምንታት ላይ የተከሰቱ የተለያዩ የቴክኖሎጂ ዜናዎች አና ዝግጅቶችን ወደ ኋላ ተመልሰን ተመልክተናል።,normal
1582111687003451393,@USER ኣቤት የቀን ጅቦች ዛሬ ሲያምርባችሁ መንገድ ስትጠርጉ ቀርቶ ያ ጉራችሁ ኣማራን በመጥላት ታሪክ ጀምራችሁ ኤርትራን ለመሸጥ ክህደት ፈጽማችሁ የ50 ዓመት ትግል,hate
1582126349212229632,@USER ዋይ አብርሃ ደስታ አንተም ሰው ሆነህ? አንተ ከሀዲ ጥገኝነቱ ያዋጣህ እንደሆነ እናያለን ወያኔነት እኮ ቢያጥቡት የማይፀዳ ሽንፍላ እኮ ነው ወገኖቼ አንደበትህ,hate
1582290913866698752,አህጉራዊም ሆነ ዓለም አቀፍ ተቋማት እና ሀገራት የአንድ አሸባሪ ቡድንን ነፍስ ለመታደግ ሲባል በአፍሪካ ቀንድ ቀጠና ላይ የማያባራ ዘላቂ ጦርነት እንዲፈጠር ከሚያደርጉት ተግባር ተቆጥ,hate
1582292210015293440,@USER @USER ጀግንነት በወሬ ሆነ እንዴ ? የወያኔ አሽከር ና ባንዳ የታሪክ አተላዎች ናቸው።,hate
1582463345700921344,@USER መቸም ተበዳይ ሕወሐት ነው ብለሕ የአለም መሳቂያ መሖን አትፈልግም,offensive
1582476784339419138,ሀገር ድጋፋችንን ስትፈልግ ህወሃትን በሚጠቅም መልኩ ህዝባችንን ለመከፋፈል በአሉታዊ ተግባር ላይ እየተሰማሩ፤ በአሸንፊነት ስትወጣ ድሉ የእከሌ ነው እያሉ ዳግም ማጭበርበር ከእንግዲህ,hate
1582489132785627136,@USER @USER ደደብ። አምላክህን የምታመሰግነው ጨፍጭፍልኝ ብለህ ነው? የሻዕቢያ ገረድ,offensive
1582631371113390082,@USER እኛ ከናንተ አረመኔዎች ጋር መኖር አንፈልግም ትግራይ ሀገር ናት ካሁን በኃላ,hate
1582639527591440384,@USER አንተ ጥግህ ይዘህ የሞቀ አቀባበል ይድረግለታል ትላለህ እፍርታም በፈላ ዘይት ነው የምንቀበለው ይብላኝ ለናቱ ያልታደለች ። እንዳንተ ደደብ አይቼ አላውቅም,offensive
1582639546759786496,እሄ አረመኔ የህወሓት ቡችላ ወደ ውጭ ኮብልሎ ከሆነ እንደት ወጣ አየርመንገድ ይጠይቅበት ውጭ ሀገር ከሆነ በኢንተርፖል ተይዞ መምጣት አለበት የፖለተካ ቁማሩን መከላከያ ላይ ማላከክ አ,hate
1582647326430355456,@USER ውሻ በበላበት ይጮኻል ማለት እንደዚህ ነው::,offensive
1582672657429934081,@USER . ይላል ሰው በላው ኦነግ! ጉድ! አመድ በዱቄት ላይ ሙድ ይይዛል??,hate
1583027659554009089,እቺ ቀን የምትመጣበትን በናፍቆት እየተጠባበኩኝ ነው።,normal
1583030564176596992,@USER ደንቆሮ ጉንዳን ወያኔ ምን የምትፈጥር ይመስኸል እዚ መተህ ስላንቋረርክ አርፈህ ብትቀመጥ ይሻላል ደርሶ ለትግራይ ህዝብ የምትቆረቆር ይመስላል,offensive
1583098454615916544,@USER ልጇ በከሃዲዎች የተቀሙት የነ ዶ/ር አንባቸው እናትስ የት ናቸው። የወያኔ ኩልሶች ለወያኔ መልሰው ሲሰሩ እንጂ ለኢትዮጵያ ልዓላዊነት አልሞተም። ታሪክ የለውም፤ ባንዳ ነው።,hate
1583177068027973632,#ክልል ስጡን ስንል ቋንቋችን፣ባህላችን፣የአኗኗር ዘይቤያችን፣አለባበሳችን ሳይቀየጥ ሳይበረዝ ለልጆቻችን እናውርሳቸው ማለታችን ነው! እንጠብቃለን ይዘግይም ይፍጠንም ጉራጌ ክልል ይሆናል,normal
1583193616695951360,@USER TPLF አንዲትም ትጥቅ ሳይፈታ የኢትዮጵያ መንግስት ደግሞ ያሸነፈ እና ትግራይን የተቆጣጠረ በማስመሰል በስምምነታቸው መሰረት ማህበራዊ አገልግሎ,hate
1583334215076020224,የሊቢያ ሕዝብ በምዕራባውያን ሴራ ተሸውዶ ሀገሩንና መሪዉን አጥቶ ሀገራቸውን የጦር ቀጠና ሆኖ ሕዝቡ በሰው ሀገር በስደት መከራውን እያየ ነው። ጋዳፊ ሆይ ማረን እያሉም ይገኛሉ። ለኢት,normal
1583396911427440640,@USER ሁል ጌዜ በጌታ ደስ ይበላችሁ ደግሜ እላለሁ ደስ ይበላችሁ ፊልጵስዩስ ም ፬ :፬,normal
1583560933200523265,@USER እነኚ የበሰበሱ ሽማግሌ ዘመዶችክ እናታቸው ሆድ ውስጥ ተመልሰው አይገቡ አለቀ እኮ ምርኮኛ የሚኖር ያለ ነው ንፍጥ ጭቅላት ደደብ አንብብ እወቅ ተረዳ ደነዝ አትሽለጥለጥ,hate
1583577403003060224,በኢትዮጵያ ላይ መዓት ለማውረድ ያልፈነቀለችው ድንጋይ የለም : ግን አልተሳክቶም ወ/ሮ ሊንዳ ቶምሰንና የብሊንከን ሳማንታ ሸር አፈር ድሜ በላ ኢትዮጵያውያን ማሸነፍ አይቻልም ! የሰ,hate
1583736919925567488,በሴራ ጦርነት አማራን ያስጨፈጨውን መንግሥት፣ ነፍጠኛን ሰብረነዋል ያለውን መንግስት፣ 70 000 የአማራ ተማሪዎችን ከዩኒቪርስቲ ያባረረውን መንግስት፣ በወለጋ መውጫ አጥተው እንዲጨፈ,hate
1583742929671421952,@USER @USER @USER አሸንፍን እኮ እግዚአብሔር ይመሰገን ትግራይም ከዚህ ከአውሬው #TPLF ነፃ ወጣች:: ሕዝቡን እያስራባችሁ ጦር ሜዳ,hate
1583746820198449152,@USER የሰፈራችን የወዛደሮች፣ የላባደሮችና የጭቁን አርሶና አርብቶ አደሮች ህብረት የወጣቶች ሊግ ኢምፔርያሊዝምን አውግዞ ተላላኪዎቻቸውን ረግሞ ከተመለሰ ወዲህ በመፈክር የደረቀ ጉሮሮውን በድራፍት እያራሰ ነው።,hate
1583758876083908608,@USER ሀገርቷን የዘረፋችሁና ፈረንጅ የቀጠራችሁበት እናንተ።የሚሰጥ ስጦታ አለ እንዴ?እባካችሁ ልምዳችሁን አካፍሉት።,offensive
1583914156725440513,500 ሰው ነው በትዕግስት ለቆጠረ። ሌላ ፎቶ ይኖራል በደምብ ሁሉንም የሚያሳይ? #TPLFTerrorist #EthiopiaPrevails,normal
