tweet_id,tweet,score
1540973224850345990,@USER የጠረፍ ጠባቂ እናደርገሃለን ።በኦሮሞ ጥላቻ መሰቃየት አያስፈልግም ጃል !,5
1501409262182019073,ከአቢቹ ጎን መቆም ሃገር ወዳድነት ነው,2
1544015426044284928,@USER አሁን ገባህ ጠላቴ አማራ አማራ ስትል . እናተ የምትሰሩት ስራ ለታሪክ ይቀመጥ በምድርም በሰማይም ዋጋ ትከፍላላችሁ,5
1484480786866782217,ሽመልስ አብዲሳ ከወለጋ፡ሰሜን ሸዋ፡ከሻሸመኔ እስከ ባሌ፡አሁን ላይ ደሞ በፊንፊኔ በኢትዮጵያዊነት ምልክቶችና በአብሮነታችን ላይ ሸኔና ጽንፈኛ ቄሮ የሚያካሂደውን ዘግናኝ ጭፍጨፋ የማ,9
1617705479043702784,@USER የሲኖዶስ አባላት አባቶች አባቶች በሰከነ መንገድ መክረው የማያዳግም ውሳኔ ማሳረፍ አለባቸው !,2
1637351976005513217,@USER ስላስታወስኩህ ምስጋና አልፈልግም ይህንን ያስቀምጥኩልህ ነፍጥ የያዙ ጎምላሎች እየለጠፍክ ራስህ ላይ ለምንታንጸባርቅ ነው :ሰማ ለኦሮሞ ባህል ፕሮፌሰሩ የጻፋት ቢቸግራቸ,2
1487506296639156225,@USER የደንቆሮ ጩአት መልሷ መላልሷ አሉ።አንተ እግዚአብሔር የጠፈብህ ሰውዬ እረ ወደ ልብህ ተመለስ።ዛሬም ከአንተ የሸመገለ ሰው ይህንን ማድረግህ ከልቤ እዝናለሁ።ወይ ሟች ሰውዬ,4
1555472800374296576,@USER አንተ ሌባ ሰው ገዳይ አንተ የሰይጣን ታዛዥ በእናንተ ምክንያትሰው ሞተ የዚሁሉ 6 431 184 በ Covid ሰው ሞት ተጠያቂ አንተ ነክ ነፍስህ አይማርም,4
1520777229592113154,@USER ቱልቱላ አንተው ብጥብጥ አስነስተህ አንደ ደህና ሰው አስተየት ትሰጣለህ፡፡እውነትም ደረጄ ቱልቱላ,6
1479259532564078592,አዳምን ወደ ክብር ቦታው ለመመለስ እርሱ ማደሪያ ስፍራ አጥቶ በግርግም ( በከብቶች በረት በበጎች ጉረኖ ) ተወለደ። ( ሉቃስ 2:7 )። ቤዛ ኩሉ ዓለም ዮም ተወልደ እንኳን,0
1485480211676372992,በአዲስ አበባ ሕዝብ ምን ያሕል ተቸግሮ እንደሚኖር ለማወቅ በየዳቦ ቤቶቹ ደጃፍ ያለውን ሰልፍ ማየት በቂ ነው። የማዘጋጃ ቤት እድሳት ወጣ የተባለው ገንዘብ ቢያንስ ስምንት የዳቦና የዱ,3
1527943563065315328,@USER @USER ቅንቅናም ቅንቅናም lol የውሻ ሸሌ ነገር አኮ ነው . የድድብና አና የዓለማፈር ጥግ . ለሀጭአም . የደንቆሮ ዘር,6
1639297393987289092,#ጎጎት ከጉራጌ አንድነትና ፍትህ ፓርቲ የተሰጠ መግለጫ??,0
1621602115608260609,ፈለግንም አልፈለግንመም አብረን መኖራችን ስለማይቀር ጌታቸው የሰራነው ወንጀል ልንጠየቅበት ሁላችንም መቀበል አለብን,2
1531798977640660992,@USER @USER ስለ ሌላው እዚህ ብዙ ማውራት አልፈልግም ግን Mr . Girum Yemane የሚባለውን ሰውዬ በደንብ ታውቁታላችሁ?,0
1516782136711385095,@USER መንግስት ነን ስትሉ ነው የሚገርመው። ከመቼ ነው የኢሳያስና የንፍጣም ነፍጠኛ ተላላኪ ደግሞ መንግስት የሆነው? ኣልገብቶህም ነው?።,9
1585707024817573889,@USER ጦርነት አያስፈልግም ሰላም ነው የሚሻለው ስል ነበር ፤ ያለው ትልቁ ዳቦ ሊጥ ሆነ . የትግራይን ወጣት ገዳይነት ሲጠርቅ።,9
1520095679523303424,ክፉ እና መሰሪዎችን እና የግብጽ ተላላኪዎች ኢትዮጵያን ሊያጠፏት አይገባም። #BreakTheSilence በምሥራቅ ጉጂ ዞን 200 የሸኔ አባላት ተደምስሰዋል Etv | Ethiopi,8
1558706823280082946,@USER አንተ ጥናዣም፣ የኣቢይ ስራ አማራ በየት ገባ በየት ወጣነው እንዴ? ያንተ ስራ አብይ በየት ገባ በየት ወጣ ስለሆነ እሱንም እንዳንተ አሰብከው? ቁራ ብዙ ጊ,5
1591303544438595584,@USER በደንብ ነው የሚወክሉ ከታገልክ ዋናው አራት ኪሎ ነው ያለልልህ አንተ ባለሁለት እግር አህያ ካድሬ።,8
1535496042296254464,@USER ጉራቸውን ሲሰከስኩ ነው ሁሉን አዋቂ፣ የሁሉም ነገር ተንታኝ ናቸው,4
1487503800034279427,@USER @USER @USER እቺ የወያኔ ሿሿ ናት አንተ ቅማላም የአማራ ተወካይ ማን አደረገህ ? ተነቅቶብሃል አንተ የደም መጣጭ ልጅ,6
1547257990088167427,@USER የሽርሙጣ ልጅ። እስክንድር የሚናገረው እንኮን አይገባህም ደደብ,4
1512246768280358912,@USER ኦህዴድ የማይጠግብ ሆዳም ተላላኪ በኦሮሞ ስም ስላማዊ ኦሮሞዎችን የሚጨፈጭፍ ከህግ በላይ የሆነ ለራሱና ለካድሬዎቺ ጥቅም እንጂ ለሌላው የማያስብ ብንል አልተሳሳትንም።,9
1491274812920299525,@USER @USER @USER @USER መንግስት ሆይ ህዝብ አለቆ ወያኔ ጉሮሮህ ላይ ሲቆም ክተቱ የሚሰማ የለም ሁሌ ጅልነት የለም,5
1580798240173133824,@USER የትግራይ ሠራዊት ለገመቹ ምኑ ነው?! ዝሆን ጅላ ጅል ማለት ይህ ነው::,6
1658655212251279365,@USER ስለሱ ፕሮግራሙን ካየሁ በኃላ አስተያየት እሰጣለሁ! ምክንያቱም ትንግርቱ እኔ እስከማቀው ድረስ የአማራ ብሔርተኛ ነው ስለዚህ እዛ ፕሮግራም ላይ የአማራን ችግር እ,6
1570662041492549632,ክቡራን/ት በውጭ የምትኖሩ ኢትዮዺያዊያን በሙሉ ሀገር በግለሰብ : ሀገር በፓርቲ ሀገር በዘር ሀገር በቋንቋ አትለካም:: ድክመቶቻችንንተጠቅመው ኢትዮዺያችንን ሊበታትኗት በርትተው እ,2
1655639191311482880,@USER እስኪ ዝም በል ኣንተ ልጅ ??,2
1655950209934045187,ከኢፌድሪ የስራ ክህሎት ኢንተርፕራይዞች ልማት ሚኒስትር ወ/ሮ ሙፈሪያት ካሚል ጋር በክልላችን ያለው የቴክኖሎጂ እና ክህሎት አውደርእይ ተመልክተናል። በአውደርእዩ ውጤታማ ስራ እየተሰራ,0
1641868545922326539,@USER ወልቃይትና ራያ ወደ ባለቤቱ ለመመለስኮ ጦርነት አያስፈልግም። ፊስካ መንፋት በቂ ነው።,7
1482732037823995904,በህዝብ መሀይምነት ብር የሚሸቀልበት ሀገር??,3
1528450670214381569,እንደዚህ የተከበሩ ጀግኖቻችን ናቸው ለሀገራችን ተስፋ የሚሆንን ክብር ምሳጋና ለሳቸውና ለባልደረቦቻቸው,0
1618859504405450753,@USER ወገብህ ይሰበር ዘረኛ የቁም ከብትኦሮሞ አማራ ጉራጌ ትግሬ የሚባል ሃይማኖት የለም,5
1489113084899860483,@USER ትግሬ ስለሆነች በፋሺስቱ አብይ አህመድ ተላላኪዎች የዘር ማጥፋት እቅድ መሰረት በግፍ ተገደለች የሚል አረፍተ ነገር ይጎድለዋል :መቼም በምስኪኖች ሞት መነገድ ትር,7
1660742062742949914,@USER እሳት ላይ ዘለህ ከገባህ መቃጠል ያለ ነው:: ሸዋ ለባለጌ ዳኛ ለኦነጉ ተላላኪ የእሳት ረመጥ ነው:እንደ ንብ ተናዳፊው ሸዋ ዛሬም ያው ነው:: ሸዋ ብ,9
1488779476637040640,@USER ደደብ እንዳንተ አይነቱ በሰላም ተቀምጦ እሷ የምትታሰርበት ምንም ምክንያት የለም,4
1517278684322799616,@USER @USER ደደብ ኣንተ ልትቀመጥና ይኢትዮጵያ ህዝብ ላያ ኣርህን ልታራ ነው ኢትዮጵያን ሽንት ቤት ኣያደሉም እንደዴተ ኣያነት ደደብ ማውራትና ማራት ኣንድ የሚመስለው ኣለ ቅዘናም,6
1513087807782371330,አቶ ዮሐንስ ቧያሌው ዳግም የብልፅግናን ያልተሰሙ ድብቅ ሴራወችን አጋለጡ!! አሻራ ልዩ ልዩ መረጃ ሚያዚያ 02 ቀን . via @USER,7
1518520624687325184,@USER @USER በዚህ ደደብ አስተሳሳበችሁ ለብዙ አመት ችለናችሁ አብረን ኖረናል ። ይሄ ደደብ ጭቃ ጭንቅላት ግን መቼ እንደምነፃ ፈጣሪ ይወቀው ።,9
1481467845393461250,ብዙ ብዙ መባል የሚያስፈልጋቸው ነገሮች አሉ,0
1631737324584271873,@USER ይህን እጸያፊ ሥራ የሰራ አውሬ በፓሊስ ውስጥ እንደት ይቀጠራል? መባረር አለበት!,4
1581558995881717766,ከውይይቱ ጎን ለጎን የጣና ፎረም ቦርድ እና ዋና አዘጋጆች በባህር ዳር በሚገኘው የጣና ፎረም ፓርክ ችግኝ ተክለዋል። @USER @USER @USER,0
1656704323307421715,የአባቶቻችንን ታሪክ አልቀን የደግምን፣ #ኢትዮጵያን በክብሯ ልክ ያኖርናት ትውልዶች ነን! ለዚህ ማሳያው የውጪም የውስጥም ጠላቶች ኢትዮጵያን ለማቆም እየሄዱ ያሉበትን ርቀትና የእኛን,6
1547619318514323456,ለአማራው ስቃይ የመጀመሪያ ተጠያቂ ነቀዝ ሆዳም አማራ ነው።,9
1638493129002176513,ህ/ተ/ም/ቤት ካሉት547 መቀመጫዎች በተቃዋሚ ፓርቲዎችና በግል ተመራጮች የተያዙት 16ቱ ብቻ ናቸው ብልጽግና አብላጫ መቀመጫውን በያዘበት ፓርላማ ያሉ ተወካዮችን ከዛሬው ልዩ ጉባኤ 1,0
1653835079011934224,@USER @USER @USER ክፉዎች ናችሁ! የእግሩን አቧራ አራግፎ ላሽ አለላችሁ! ምናለ አንተ ብስብስ: አንተ ብስብስ እየተባባላችሁ አብራችሁ በሰላም ብትኖሩ!,3
1558711628904153088,አንዳንዴ ባልና ሚስት ከአንድ ወንዝ ይቀዳሉ ይባላል! #አረንጓዴዐሻራ መርሐ ግብር ድሬ! ድሬ ነው አዳሬ ያገር ልጅ ፍቅሬ! #GreenLegacy???? @USER,1
1513576802798735367,እውር ሲጠግብ መሪውን ይማታን ትል ነበር አያቴ እንደነ አለሙ ስሜ ያሉት የኦሮሞ መጤዎች ለመሆኑ ከየትነው የመጡት መጤ መሆናቸውን ዝም ስንላቸው ተነፋረቁብን እኮ,9
1538962125103804417,መደበቂያ ያደረግነው መስጂዳችንን ነበር ግን እዛም ገብተው 46 ሰዎችን ገደሉብን የኔን ብቻ 12 ቤተሰቦች ገደሉብኝ አሁን እኔንም ቢገድሉኝ ኑሮ እያልኩ እየተጸጸትኩ ነው፤ አላህ ለምን,4
1529458367214899202,@USER ጉበዝ እንዘጋጅ ትናንት እራሱን ሊደግም ነው አሁን ጁንታው በአለም አቀፍ ደረጃ ድምፅ አፋኝ አግኝታለች #StayUnited????,8
1603824072164524033,@USER ክክክክ ጉረኛ የአድዋ ልጆች ሻዕቢያን ሱማሊን አረብን ቱርክን ጠርተህ ዓድዋን ትግራይን ያስጨፈጨፍክ በየትኛው ሞራል ነህ የምትኮራና ተስፋ የምታገኝ።,7
1483334264225767426,@USER @USER @USER ከህውሀት የባሰ ነው አንጂ ምድረ ድርጅታም ግም የገማ የበሰበሰ የሸተተ የጠነባ መንግስት,9
1635002725326032896,@USER አስር ታንክ አስራሁለት ዙ ሃያ ሶስት በቦርሳቼው አጭቀው ከተማ ሊያዎድሙ ሲሉ ነው የተያዙት። እኔም እማኝ ነበርኩ! ጅል ጅላጅል ጅላአንፎ ያለው ቦጥራቂ ማን ነበር?,4
1624708746843652098,@USER እኛ ጋር ሰላም ነው።,0
1629952960087326722,#የትግራይ_ህዝብ የማንም መሬት አይፈልግም የራሱንም መሬት አሳልፎ አይሰጥም። ወራሪና ተስፋፊዎች ከትግራይ ምድር ወይ በሰላም ይወጣሉ አልያም ተመተዉ ተገርፈዉ እንደባህላቸዉ ፈርጥጠዉ ይወጣሉ።,6
1485382575778639874,@USER ማፈሪያነህ ካላጣኸው ምስክር ህገ መንግስቱ ይከበር ትላለህ ለነገሩ እንዳተያለ ዘረኛና ጠበባ ከስፈር ፓለቲካ ያልወጣ የሀገር መርዝ አመረራ ላይ ተቀምጠው ነ,6
1488015857678786560,አዲስ አበባ አንደ መቓድሾ አየሆነች ናት.15 ኤርትራውያን የአብይ ጠባቂዎች ተባርረዋል . ብዙ የኤርትራ ጸጽታ ከአዲስ እየወጡ ወደ ጎንደር ባህርዳር ኣስመራ አምርተዋል . ብፈደራልና በፋ,7
1519395028719783937,@USER አንተ ሞኝ መጀመርያ ሴራቸውን ማወቅ አለብህ ሲቀጥል ብሄርህን እና እምነትህን ለይተህ እወቅ ሁሌም እምነትህ(አእስልምና)ከብሄርህ ብቻ ሳይሆን ከነፋስህም ከደምህም አስበልጠህ ውደድ,5
1649505247298215936,የመጣብን ዋናው ሰይጣን ነው! መኖርና ልጁን ማኖር የፈለገ ያለው አማራጭ መዝመት ይመስለኛል!,5
1520116066847973377,ሁለቱም: አካባቢ: የችግሩ: አቀነባባሪ: አንድ: መሰለኝ: ማሰብ: ማስተዋል: አቅቶን: ህዝባችን: የሴረኞች: ጉዳይ: አስፈፃሚ: እየሆነ: ነው:: #UnityForEthiopia,8
1653442604149637125,አይ አነጋገር! ትክክል ትክክል ብለዋል የኔ ወንድም። ምድረ ጅል፣ ጅላጅል፣ ጅላንፎ የሚባሉት የሰው ካንሰሮች ጥቅማቸው ሲቀር/ሌብነት፣ቅናት/እንደ ጠ/ሚንስትር እብይ አህመድ መሆን ሲ,7
1502709353958227968,በርህን: ክፈትለታ: ታዲያ ?? አንተው:እኮነህ: ፈሪው: አሜሪካ: ተደብቀህ: ዘራፍ: የምትለው:: ሌላውማ: መቼ: ፈራ: ሐገሩ: ተቀምጦ: ርሃቡንም: ችግሩንም: ድህነቱንም: ጦርነቱን,4
1582463345700921344,@USER መቸም ተበዳይ ሕወሐት ነው ብለሕ የአለም መሳቂያ መሖን አትፈልግም,4
1604249908533657600,በትምህርት ቤቶች ለትውልድ የሚተርፉ ስራዎችን በመስራት የአዲስ አበባን ተስፋ ብሩህ እና ደማቅ እናደርጋለን፡፡ #Wecondemnextremism,0
1578246873378324481,@USER @USER የድርድሩ ውጤት መገመት ቀላል ነው! ሕዋት አንደገና ለማንሰራራት የሚያደርገው ጥረት እንጂ ድርድሩ አይሳካም! ሕዋት በታሪኩ ከማንም ታርቆ አያውቅ,7
1503614850630574080,@USER ናትናኤልና መሰሎቹ አማራን የሚዳፈሩትን እሩቧን ዉያኔንና ሻዕቢያን አይዳፈሩም ምክንያቱም ባሉበት ረሻኝ ይላክላቸዋል አማራ ግን አብሮት ይበላል,9
1655622317643268097,በአማራ ክልል የኦነግ ጦር እየተካሄደ ባለው ጥቃት ድርጊቱን በመቃወም ወደፋኖ የሚቀላቀሉ የሰራዊቱ አባላት አሉ፤ ከነዚህም መሀከል ጥቂቶቹ በልብስ ቁልፋቸው ላይ መሳሪያ ተገጠመላቸው ሲ,8
1552817325589479424,@USER @USER @USER @USER @USER @USER ይህ ለአማራና አፋር ወገኖቻችንም ይሰራል:: ጃንዳ ወያኔ ?? እና የሚጋልበው አህያው ሸኔ የሰ,9
1659202993412268035,@USER የአማራ አመራር ሆይ ከህዝብህ ጎን ሁን በአውሬ ተበልተህ እንዳታልቅ,9
1502716718778568717,ሰይጣን በዚህ ሰዓት ጌታችንን ለማሳሳት እየተፈታተነው ነበር . እዚህ ደግሞ በፆም የሰዉ ስጋ ይበላሉ ቆይ አሁን ማን ነው ሰይጣኑ ?,5
1653434081256849408,በዚህ ደረጃም ተወርዷል? እውነትም ዘረኝነት ጥንብ ናት::,3
1513740704614342657,@USER 100 ቢሊየኑን ለማን አስረክበው ወጡ? ገንዘቡ የት ገባ ?,4
1490408165313335296,ለበአላታችን ቀን የእስላሞ ህዝብ ለባንዲራ የበለጠ ፍቅር እና ቁርኝት እንዲኖረን።በዚህ መልክ ብናደርገው።ተወያዩበት የተሻለ ማድረግም ይቻላል። ዋና ባንዲራውን እንጋራዋለን መሀል ያለ,3
1551980381448146944,የጠ/ሚ አብይ መንግስት ዝቅጠት እንኳን ብፁእ አባታችን ቀርቶ የቤት ሰራተኛ እንኳን ስትሄድ መፈተሽ ቀርቷል፤ ተረኝነት ጥንብ ነው። ብፁእ አባታችን አቡነ ማትያስ ህክምናዎን ጨርሰው,8
1482728670791884808,@USER ከትግራይ ክልል እውነተኛ ጀግኖች አሉ ከተባለ የሕዝብን ደኅንነት በማሰብ ከመንጋ እሳቤ ለመውጣት የወሰኑ መሆን አለባቸው ስትል ጋዜጠኛ ሄርሜላ አረጋዊ ገለፀች፡፡,2
1532354012418392065,የዛኔ ይሰበራል፡፡ አሁን ግን የደም የውሸት የሴራ ገንዘብ ስላለው አይሰበርም፡፡ እውነቱ ይሄ ነው፡፡ ሁልጊዜ ተንኮልና ጥላቻን የሚያስተዋውቅ ሰው ሰላም ሲመጣ ብቻ ነው የሚሰበረው ምክንያቱም ተከታይ ያጣል፡፡ ፖሊሱ ደሞ,4
1660048318053982208,@USER @USER አሽሙር መሆኑ ነው ጊዜው የብልፅግና ነው ፈታ ብሎ መናገር ይቻላል::,7
1656749559018582022,@USER @USER @USER @USER ወያኔ እንኳ ጅል መሆኑን ስላወቀ ወልቃይትን እያባበለው ነው። እነስዩምን ግን ገሎበት ይለቀው መስሎሀል። copy paste ማረግ ደሞ አታድንቅ።,9
1655681496965939200,@USER ያዉ ልጅ አባቱን ይመስላል የውሸት ሃይማኖት የሰነቁ ኣህዛብ ናቸው ከወደዝያ ያሉት ትልቅ መስቀል እስከ ደረታቸው ኣንጠልጥለው የሰውን አንገት እንደ በግ,9
1528438452991426561,@USER @USER @USER @USER @USER @USER @USER @USER ይህ ጥንብ፠ስልጤ የት አካባቢ እንደሚኖር ቤተሰቦችሁ የት እንደሆኑ ፃፉልን .,7
1524806884888399874,ፈጣሪ ሆይ ከአገራችን የእርስ በርስ ጦርነት መቼ ይሆን የሚጠፋው? እባክህ በቃችሁ በለን። የአፍሪካ ኩራት የነበርን እኛ እንዲህ ማፈሪያዎች እንሁን? አባታችን ሆይ ሰላም ከአንተ ብቻ ነው ሰላም ስጠን።,0
1656342514956378113,@USER የዘር በሽታና የዘር ኮታ ያመጣው ህውሀት ነው ዛሬ ለምን ታለቅሳላችሁ? ህዝብም በዘር ያለያያችሁ እናንተው ሆኖም የዘራችሁትን አገኛችሁ a minority sho,9
1538635118839054337,@USER የስልጣን ሽኩቻ ላይ ናቸው አትረብሽ ወንድማለም??,4
1513213996417130505,ብሄራዊ ምክክሩ ያንድ ፓርቲ ጉዳይ ነው ከተባለ ነገር ተበላሸ! ጉዳዩ አገራዊ ነው! ህዝባዊ ነው! ሁሉም በዚህይትጋ ! እብሪት ደግ አይደለም! አሻጋሪያችን የህዝብ ድምጽ ነው!#UnityForEthiopia,7
1656211091326738433,@USER የሚጮሁት ህዝብ ስለሚጠበቅ እናንተ ምን ሰራችሁ ስለሚባሉ,7
1560072820000018433,ከታሪካችን መራራ እውነቶች መካከል: የካቲት 8 ቀን 1902 ዓ/ም ዳግማዊ አጼ ምኒልክ ለጅማው ገዥ ለአባ ጅፋር የጻፉት መልዕክት እና ተግሳጽ፣ ምክርና ትዕዛዝ እንዲህ ይል ነበር,2
1659391399458906114,@USER @USER ደደብና ጥገኛ አስተሳሰብ ውስጥ ያደገ ማንነት የሌለህ ገረd,4
1479304698830245895,@USER ጎበዝ ለአፍሪካ ነፃነት በየአገኘነው አጋጣሚ መታገል ወሣኝ ሠዓት ነው,2
1657544973259096065,@USER ባልና ሚስት ሙስልሞች? አይ የናንተ ነገር እስላሞች ከመቼውም ግዜ በላይ ከአብይ ጐን ነን አተላ,5
1596449827034103809,@USER @USER ዶሮዋን ይዛችሁ ማረድ ካቃታችሁ ለመገነጣጠል መለስ አለላችሁ። ሰው እድሜ ልኩን ብሄር ከብሄር ሰው ያጋጫል? የሰይጣን ቁራጮች። አማራማ የኢትዮጲያን,8
1655734745878392832,@USER እንዲህ ልክስክስ ውሻ ከሚመስል ለምን ቤልጂየም የሄደጊዜ አቢይ ሴጣኑ ከሚገልእኝ እዚሁ ቅበሩኝ ብሎ አልቀረም?? በቁሙ ሞቷል አልተቀበረም እንጂ!!,9
1656565867902033921,@USER ይህን የመሰለ ወጣት ተኳላሽ ? - ወንዶች ናችሁ / ፋኖን ከተደበቀበት የአሳይጥ ጐሬ ማውጣት ነዋ የቀረው። ከዚያ እንደ ህውሀት እንዳ ዱቄት መበተን,10
1487283690384285705,@USER በህጋዊነት ይዋቀሩ ከሆነ ለምን ኦነግን አታዋቅሩትም ህጻናትን እናአሮጊቶችን ከምታስጨፈጭፉ ለናንተ ስጋት አማራው ሲታጠቅ ነው እንደረ,8
1646609296208154654,@USER ለዶ/ር ጌታቸው ጀምበር ያለውን እውነታና በአማራ ሕዝብ ላይ የተጠመደው ሴራ እንዴት አድርጌ ልገለፅላቸው ? የአማራ ሀይሎችን ወደ ተለያዩ ተቋማት በትነህ ባዶ እጅ,4
1481010379912265732,@USER ጠ/ሚኒስትሩ ክህደት ፈፅመዋል! አምባገነን ናቸው!,7
1657131690240745472,@USER አንተማ የ አልሲሲ ፍርፋሪ ስለምታገኝ ሐገር ለመሸጥ ደደብነት እንደምትቅበዘበዝ እናውቃለን፤ ጽንፈኞች መቼም አሳካላችሁም፤ ኢትዮጵያ ባንዳዎቿን ቆርጣ እየጣለች ወደፊት ትገሰግሳለች።,9
1552361487053750273,ተቀበል በአህያ ስጋ አይሰራም ቅቅል ውሻ ነው በቤቱ ልናከስ የሚል ?? #አደይድራማ,3
1506869241408016392,@USER አብሮ የመስራት ባህል ያለመኖር።,2
1528940883281846272,የአማራ ጀነራሎች ልክ እውነት እውነት ሲናገሩ ወይ ይሞታሉ ወይም ይታሰራሉ ከዛ ሌላ ተረኛ ሟች ይሾማል እሱም ተራው እስኪደርሰው ይህ የነ አብይ ሴራ ነው!!!,8
1499273712339673091,@USER ቀጀላ መርዳሳ የማን ጭራ ነው የአንተ ነው እናቃለን አስመሳይ መንግስት ፕሬዚዳቶም እንደዛው እንከባበር።,8
1489105407113146372,@USER @USER አንቺ ጥንብ አሁን እንደፈለግሽ የምትዘባርቂው ፋኖ ባመጣው ድል መሆነኑን አትርሺ ፋኖ ባይኖር ኖሮ እስካሁን ድራሽ አባትሽ አልነበርሽም እከካም,5
1482988409962602496,@USER ምንም አልተረፍን ኢትዮጵያን እንደ ዝናሽ ጠቀለሉለት,2
1620678042690666496,@USER ቢጠቅም ባይጠቅም ተብሎ በልዩነቶች ላይ ተነጋግሮ በሠለጠነ መንገድ መጓዝ አንጅ ከሁለት ጫፍ ቆሞ እንደ ፈሪ ፎካሪ ለሚያልፍ ቀን የማያልፍ ቃልና ወንጄል ለትው,0
1657175997412782081,ንሃምን ዘለቀ ምትባል ኮተታም ስልጣን ጠይቀህ ካላገኘህ መሃቀብ አስጥላለው ብለህ ቂጥ ምትልስ ውሽልሽል አንተ ማን ስለሆንክ ነው ኮልኮሌ ትንሽ,5
1502399162435973122,@USER እኛ ኢትዮጵያውያን ግን ምን አድርገን ነው ወደ ኋላ ተመልሰን እንደዚህ አውሬ የሆነው?,4
1659064300915527682,@USER @USER @USER እንተ አይነቶች ድፋን ማየት የተሳነህ እሉ አገሪቱ ወደ ሲኦል ሊወስዳትነው እነ ኦነግዊያ አሽከር,9
1562378778323701760,ጉራጌ ዞን በጦርነት ከእርሱ ክልሎች የበለጠ እርዳታ ይፈልጋሉ ክልልነቱ መፍቀድ አለበት ክልልነት የተሻለ እንድሆን እያየን እኮ ነው ማን ነው ኢትዮጵያ ከጉራጌ ይበልጥ የሚያውቃት ?,7
1513571870603243520,@USER ሁሉም የኢትዮጵያ ህዝብ አጭር እጅጌ ነው።,4
1629031695168032768,የአዲስ አበባ ከተማ አስተዳደር የ2015 በጀት አመት የስድስት ወራት የመንግስትና የፓርቲ ስራዎች አፈጻጸም የግምገማ መድረክ ተጀመረ,0
1624499374658138114,@USER ልክ ነው ነገ ግን በቤተክርስቲያን ውስጥ ገብቶ ፈላጭ ቆራጭ ልሁን ያለ እንደብልፅግና ያለ የእርጎ ዝንብ አይቼ እላውቅም:: ጭር ሲል አልወድም ሆናችሁብን እኮ!,9
1517226229354708992,አብይ አህመድ የተባለ ደደብ በኦሮሞ ትግል ተሽለኩሉኮ የሀገሪቱን ሥልጣን ከጨበጠ ወዲህ ሀገሪቱ የደም ጎርፍ ሆናለች ይሄ ዛሬ በፊንፊኔ የሚኒሊክ ስፋሪዎች ለግዜው ማንነቱ ያልታወቀ,10
1599520533699174401,የጉራጌ ህዝብ ፍላጎትም መብቱ ራሱን በራሱ የሚያስተዳድርበት የጉራጌ ብሔራዊ ክልላዊ መንግስት መመስረት ብቻና ብቻ ነው። ማእከላዊ ኢትዮጵያ ክልል የሚለው የዳቦ ስም ጉራጌን አይወክል,5
1477805062449684484,ሐገርም: አህጉርም: ከተማም: መንደርም: መሆን: ይችላሉ: ነገርግን: አንድ: ስንዝር: እንኳ: የአማራን: መሬት: እና: የአፋርን: መሬት: ቀምቶ: አይደለም: ሐገር: የሚኮነው::,3
1635330914216734720,የአፋር ማህበረሰብ ሱልጣኔት ሥርዓት ከትውልድ ትውልድ እየተቀባበለ ማስቀጠል ማህበረሰቡ እጅግ የበለጸገ እሴት ባለቤት መሆኑ አማልካች ነው #Ethiopia #king #world #Qafar,0
1497129095880138805,@USER @USER ምጽ ምስኪን የትግራይ ህዝብ የዋህ እኮ ነው። ድንጋይ እንጂ ምን አለው። ደንቆሮ ! ድንጋይ !,9
1629187957348261888,@USER @USER @USER የተኛን ቢቀሰቅሱት አይሰማም ይባል የለ:: የተሰሩትን ሥራዎችንም ለማዬት ያልፈለገ ዓይንም አያይምና ለመዘርዘር ጊዜ ማጥፋት አያስፈልግም::,2
1600574824799158286,የትም ተወልድ ፣ኮተናል በዲላ፣ሌላውም ይህን ፍለግ መከተል አለበት,0
1674642276675461122,አሜሪካ ያልወደደችው የሌላ ሀገር መሪ እሱ የዛች ሀገር ቆራጥ የህዝብ ልጅ ነው በተቃራኒው አሁን እንዳለው የፋሽስት አብይ አህመድ መንግስት ወንጀልክን በመሸፋፈን አጋርነቷን ምታሳይ ከሆነ ደግሞ ያ መንግስት ሁነኛ የህዝብ ጠላት መሆኑን ማረጋገጫ ነው,8
1482598996946427907,@USER መሀይም! TPLF አንተንስ እንደ ኳስ ጠልዞ ኬንያና ሚኒሶታ ሲከትህ የነበረው! እኛ ወያኔን ዝም ያልንበት ፩ ቀን የለም! አማራ እጁን X አጣምሮ ሳይሆን በነፍጥም ፳፯,7
1519111859378753542,@USER ወሬ የኢትዮጵያ ሙስሊም የትም ሌላ ክልል ተገፍቶ ተገድሎ አያውቅም ከአማራ ክልል በስተቀር በተለይ ጎንደር ጌታዬ ዛሬ በዚህ ጭፍጨፋ ላይ የተሳተፈ ሙስሊሙን የገደሉ እሳት ያዝንብባቸው አሚን,10
1556644155278884864,@USER ሰባት ብሄረሰብ ያለው ጉራጌ ሃገር ክልል ጠየቀ ያስማማል አሊያ ግን አይሆንም,3
1514254261537939456,አማራ ሆይ ከእንቅልፍክ ንቃ ሁሉም አማራ በአንድነት በመቆም ሀላፊነታችሁን ተወጡ የክተት አዋጅ የማንቂያ ደውል ቅሌን ጨርቄን ማቄን ሳንል ትግሉን ተቀላቀሉት ግዛታችንን እናስመልሳለን,10
