tweet_id,anno1,anno2,gold_label,tweet
1425268746260598794,offensive,offensive,offensive, @Ustaz_Fikrii20 @burhancanada የእግዚኣቢሄር ንጹሀን ህጻናትን ፍጥረት በግፍ እየጨፈጨፍክ የእግዚኣቢሄር መልእክተኛ መምሰል የበለጠ ሰይጣንነትህን ነው የምያጎላው ኩንቱ ውዳሰ ነው።
1324690548612042753,hate,hate,hate, «ደሜን ትጠጣታለህ እንጅ፤ እጄን አትጨብጣትም» ከበባውን በጀግንነት ሰብሮ የወጣው ብ/ጄነራል ሙሉ ዓለም ለከበቡት የትህነግ ከሃድያን በማይክራፎን ያስተላለፈው መልእክት።
1322754729185783808,normal,normal,normal, አህያዬን ለኤርዊን መስጠት እፈልጋለሁ
1429554643835801604,hate,hate,hate, ወያኔ ማለት ፀረ የሰው ልጅ ማለት ነው
1362757985949384706,hate,offensive,offensive,@FWabella @CohenOnAfrica ይመስልሃል ድንጋይ ራስ
1329017274523594752,hate,hate,hate, @AbiyAhmedAli ጀግናዬ ሺ ዓመት ንገስ። ሞት ለጁንታው ሞት ለተላላኪዎች ። ጉዳያችንን ጨርሰን ወደ ሥራ እንመለሳለን።
1352884276040232960,normal,normal,normal,ንጋት ጋዜጣ የዚህ ሳምንት ዕትም
1351753767457353728,hate,hate,hate, University ላይ ሴት ተማሪዎችን የሚያሻፍዱ አስተማሪዎችን ግን መላ ሚላቸው ሰዉ ጠፋ ማለት ነው ??
1399438153660911617,hate,hate,hate, @NatnaelMekonne7 በጣም ትክክል ነው ሀገራችን በነዚህ ነቀዞች የግብፅ ተላላኪዎ እየደማች ነው ለህውሀቶችም ጉልበት እየሆኑ ነው እኛ እነዚህ የዩቱብ ጡረተኞችን ማውገዝ አለብን
1378465499667968001,hate,hate,hate, @AMMAONLINE2 ብዓዴን እስካልተወገደ ድረስ የአማራ ሞት መከራ አይቆምም። አማራ ስቃይ ላይ ነው ስለባንክ ያወራል ይሄ ንፍጣም
1325068000869949441,hate,normal,offensive, @GirumTweets @Wazemaradio አሁን በዚህ ሪፖርት ምኑ ነው ዋዜማን የወያኔ አፍ የሚያስብለው? የጠቅላዩን ስብከት ብቻ መስማት ለሚፈልግ ዋልታ፣ ፋና፣ ኢቢሲ . አሉ።
1405534371352776725,hate,hate,hate, @mesfinNM @EthzemaLeader ደንቆሮወች የሚገርሙኝ ሌላ ተመልካች ምን ይለናል ብለው እንኳ አለማሠባቸው ነው ለነገሩ ነግሯቾኋል እንደ እናንተ ወርዶ አንደ አሳማ መንከባለል
1402690705835716613,hate,offensive,normal,ምን አይነት ገልቱ ወንድ ነው አንቺን የሚጎዳው!? እያልክ እያባበልክ ጠጋ ብለክ ከእሱ በላይ አንኮታኩተህ የምትሄድ ወንድ ሆይ ውሎህ እንዴት ነበር?
1339462699890126850,normal,normal,normal,1000 የመሞቻ መንገዶች 1 . አባት: እስኪ ሪሞቱን አቀብለኝ ልጅ: አንተ እጅ የለህም
1330179047201050627,hate,hate,hate, ሞት ለትግራይ ህዝብ ሃፍረትን፣ እልቂትን፣ ስደትን፤ ከዛም በተጨማሪ ለቀሪው የኢትዮጵያ ህዝብ ክህደትን እና ውድመትን ሁሌም ለምትደግሰው ዘራፊዋ፣ ባንዳ የባንዳ ውላጇ፣ ዘረኛ አረመኔዋ
1326253724482719745,offensive,offensive,hate,@USER እኔም የምለው ይሄን ነው ይሄ አረመኔ በህዝብ ተደብቆ ማምለጥ የለበትም ለአንዴም ለመጨረሻ ጊዜ የተከፈለው ተከፍሎ ላይመለስ መወገድ አለበት!!
1423750439367962627,hate,hate,hate, ተከዜን ተሻግሮ የሚመጣውን ጀሌ ብቻ ሳይሆን በየከተሞቹ በንግድ ሥራ ላይ በየመስሪያ ቤቶቹ የተስገስጉትን የወያኔ አገልጋዮች ስላዮች ላይ ጥብቅ ክትትል መደረግ ይኖርበታል!!አለበለዚያ
1315985178058199043,normal,normal,normal,@KiRabbitt ፈረንጅ ውሻውን ሌባ እዲያ ምን አለው Jacki go see
1454290164725993475,hate,hate,hate, @StalinTeklu ደብረጺሆን ትግራይ ውስጥ ሆኖ የ WFP ኮንቴነር ውስጥ ከተደበቀ ዲያስቦራ ትግሬ ከተንበረከከ አፋርና አማራ ክልሎች ያለው ወራሪ ትግሬ እንዴት ወደትግራይ ይመለሳል? አይድንም።
1348676058149752832,normal,normal,normal,#ENRMP 2020/2013 . የሐገራችን ሴክተሮች ግዴለሽ መሆናቸው እያስደነገጠን የነበር ቢሆንም የጤና ሴክተሩ ግዴለሽ ሲሆን ማየት ግን በጣም ያማል። እንዴት አንድስ ጥያቄ ቢሆን
1330554488604807174,offensive,hate,hate,@USER ለዘመናት በግልጽና በድብቅ ሲገድሉን፣ ሲያበጣብጡን መክረማቸው ሳያንስ ምስኪኑን መከላከያ በተኛበት ረሽነው በሬሳው ያሾፉ አረመኔዎች አንተን ገዳይ ሲሉ መስማት ግ
1400158165526740992,offensive,offensive,offensive,@USER ድንጋይ ይብላ። ይሄ አተላ! የስንት ምስኪን ህዝብ ነብስ አጥፍቶ እሱ በሰላም የሚኖር ይመስለዋል???
1450591214592348161,hate,hate,hate,@DerejeK68472577 ትህነግ ያልከው እንኳ አሸባሪ አለመሆኑን እያየን ነው በገባበት ከተማ። አብይ ተብየው ግን ኦነግ ሸኔ ብሎ ባደራጀው ሽፍታ አማራን እየጨፈጨፈ ነው and that is a GIVEN.
1340587032595345411,normal,normal,normal, wait የዛሬው እሁድ እንዴት አጭር ሆነ? ??
1337491263839461376,hate,normal,normal,@ZemenuYA @Abraha_Desta1 መንግስት የጅል ጨዋታ እየተጫወተ ነው:: አሁን የህወሃት ወንጀል ከሌሎች በልጦ ነው? በረባው ባልረባው ሰበብ እየፈለጉ የትግራይ ተወላጆች ላይ ክስ መደራረብ ውጤቱ ጥሩ አይመጣም::
1405664888756781060,offensive,offensive,offensive, @EthioReporter ይች ባልቴት በቃ ጭራሽ እንደሰዉዬዉ ቅምጥ የደርጋት ጀመር?
1361032768638095361,offensive,hate,offensive, @Alula_Solomon አንተም ስብሃት ጋር በቅርቡ ትቀላቀላለህ አንተ ፈሪ
1331713624671465475,offensive,normal,normal, @ta_beyene እረፍት የሚገኛው ስንለያይ ነው አብርን አንሄድም ከመጥፎ ትዳር እኮ ወንደላጤነት ይመቻል አልሞከርከውም ይሆናል እንጂ
1411385290975891459,offensive,hate,offensive,@USER ከብቱ ተሾሞም እንደ ሰው ቁጠሩኝ እያለ ነው:: ካንተ የአፍጋኒስታ አህያ ይሻላል የኢትዮጵያእንኳ ትንሽም ቢሆን ቤቱን ያውቃል!!
1363911829123129344,hate,normal,hate,በአአ በንግድ ስራ የሚተዳደሩ የጉራጌ አማራና የተለያዩ ብሔር አባላትን እያፈናቀሉ በምትኩ የከተማው አስተዳደር በኦሮሞ ተወላጆች እየተካ መሆኑ ተሰማ!ተረኝነት . #Ethiopia
1406026895301484550,offensive,offensive,offensive,@USER ቀንህን ጠብቅ . የ ጋዳፊ እድል ካገኝህም እድለኛ ነህ አንተ የሰው ሰይጣን
1348582563401625600,normal,normal,normal,@MeronTessema እስካሁን አልደረሽም አሉ
1341710560149209088,normal,normal,normal, የ12ኛ ክፍል አገር አቀፍ ፈተና እስከ ጥር መጨረሻ ድረስ ለመስጠት እቅድ ተይዟል: - ትምህርት ሚኒስቴር
1421236613250748421,hate,normal,hate, በኦሮሚያ ኦነግ ገደለኝ ጩኸትለምን ጠፋ? ይህ እንዴት ሆነ ብሎ ጠያቂስ? ነገሮችን መለስ ብሎ ለማየት የሚሞክር አንዳች ጋዜጠኛ፣ የሰብአዊ ድርጅት ተወካይ እንዲሁም ግለሰብ ጭም
1370787347449667584,hate,hate,hate,[ጥብቅ መረጃ] እንደ ናዚ ስለ ህወሃት ማውራት ወንጀል መሆን አለበት | በአማራ ላይ የተፈፀመው ጭፍጨፋ ሳይሆን የ . via
1403437386709843969,hate,normal,normal, @RegulaeMea @AbiyAhmedAli ትንሽ አዕምሮ ያለው ፋሽስት መሪ ታላቅነትን ያቀጭጫል!!
1342782517796098050,offensive,hate,hate,@USER @USER 1 - በጣም ሞኝ ነህ ትክክለኛ ምርጫ ከተደረገ ኢዜማ የሚያሸንፍ ነው እንዴ የሚመስልህ። ኦሮሚያ ላይ ኦነግ: ሶማሌ ላይ ኦብነግ ይመረጡና ህገ-መን
1383836184741224469,offensive,hate,hate, @NatnaelMekonne7 የት ይሆን ለሀገርህ ሰላም እየሞተ ያለው? ባይሆን ከኦነግ ጋር ሆኖ ለዛ ጅል ጀዝባ መሪህ ስልጣን መቀጠል አማራን እያረደ ነው! ጥልዝ መሃይም
1316062034941927426,hate,hate,hate, @MARHEIR_GEBRYE እንጃ በነገራችን ላይ አንድ ነገር በተፈጠረ ቁጥር አይደለም እንዲህ እየተባለ ያለው። የማያባራ ውርጅብኝ ውስጥ ሆነን ነው እንጂ። በእርግጥ ቻይ እንስሳ/አህያ መሆናችን የተመሰከረ ሆኗል።
1415392268152868875,offensive,normal,offensive, @DBLaeke @KasayeRH @KasayeRH ኬይሲ ነህ እውነት???? እሽ ዝንብን ለማባረር የምንጠቀመው እና አንዳንዴ የማንፈልገውን ሰው እሽ እንላለን መሰለኝ:: አንተ ግን እሽዬን
1461178027635875846,offensive,offensive,offensive, @TerefeSimon @StalinTeklu terefe ትርፍ አንጀት ቾኮልክ እነዴ? ዞራ ዞራ አህያ የጅብ ናት ሢባል የማይሠማ አህያ ብቻ ነው::
1358047382701821952,hate,hate,hate,#TPLF ላይመለስ አሸልቧል:: የ ወያኔ ዘረፋ ተቋዳሾችና ድንገት ሊመለስ ይችላል ብላችሁ የምትባንኑ ሰዎች እንዳላችሁ እያየን ነው:: እርማችሁን አውጡ! ዋናው ስራ ወያኔ የቀበረውን
1312100492923658240,hate,offensive,offensive,የተረጋገጠ ፍርሃት በሳምንት ለሰባት ቀናት እርጥብ የአህያ syሻ ያንን ጨዋታ ያወጣዋል ደካማ አዎ አዎ አዎ በአንዳንድ እርጥብ አህያ ቡቃያ
1360794295725342721,hate,hate,hate,@USER @USER @USER የትግራይ ሴት የተደፈረቺው በቅንዝራም ትግራዋይ ወንድ ነው!! ይልቅ ወንድሞችሽ የወስቢ ጥማት አናታቸው ላይ ወጥቷል ስለዚህ እንዲታከሙ አድርጊያቸው
1426693367891742729,offensive,hate,hate, @SteezyMario7 @DemekeHasen ሁለት ምላስ እንደ እባብ አንተ ካሀዲ ፎጣ ለባሽ ወራሪ ነፍጠኛ እንቦጫም ደመቀ ቻቻቻቻ
1320794028544241664,hate,hate,hate,@USER አይ ሰው አጣንኮ ለአማራው አለሁ የሚለን ምድረ መሀይም ሰልፉን አልፈቀድኩም ሲል
1451712563444531201,normal,normal,normal,#ጀግናዉ_የጎንደርና_የጎጃም ፋኖ ወሎ ገባ ። ሌሎችም ይቀጥላሉ። ፋኖ ማድረግ የሚችለውም፣ የተፈጠረውም፣ ያለ ክፍያ ለወገን መሞት ነው። ኩራት . #ፋኖ_ተሰማራ
1362758910210420737,hate,hate,hate, ለትግራይ ህዝብ ተቆርቋሪ ለመምሰል የምትሞክሩ የአማራ ልሂቃኖች የአዞ እንባችሁን ይዛችሁ እዛው ባላችሁበት ተቀመጡ። የትግራይ ህዝብ ከናንተ በላይ ምድራዊ ጠላት የለውም!!!
1454200429215195141,offensive,hate,hate, @SaronSaricho አንቺንስ ማን እረፊ ይበልሽ አትዮጵያን የምትወጂ የምትመሰይ የሀገር ትል በዝባዥ የኦሮሚያ ጁንታ አፍሽን ለምን አዘጊም አንቺ መሬት ሸጠሽ ሀብታም እንድትሆኚ ድሀ
1331627325998379010,hate,hate,hate,ከህዝቡ ጋር በማሳ ምሳ ሳይበላ ይውል በነበሩ ወንድሞቼ ላይ የትግራይ ልዩ ኃይል ያደረሰውን አረመኔያዊ ጭፍጨፋ አልረሳም አስገዳዮችን ደግፋችሁ ሰልፍ የወጣችሁ ወገኖ
1441856779751731200,normal,normal,normal,@USER እኔ ደግም ያኔ ለበርገሩ ስል ምሳ ከናዝሬት እየተመላለስኩ እበላ ነበር!
1322169585420959747,hate,hate,hate, ምን ያድርጉ። አዲስ አበባ አማኝ በሌለበት ሳይቀር በየ አምስት መቶ ሜትር ርቀት መሬት በነጻ እየወረሩ መስኪድ ይሰራሉ። አሁን ደግሞ የውሻ እና የክርስትያን ድምጽ መስማት አንፈልግም እያሉ ነው። #የግራኝዘመን
1339111043461767168,hate,hate,hate, ነጮቹ በወያኔ መፍረስ የሚበሳጩት እኮ በአድዋ ጦርነት ያልቻሉትን በግፈኛው ወያኔ ለማሳካት የለፉት ልፋት ባለመሳካቱ ነው ። ኢትዮጵያ ሁሌም በልጆቿ አሸናፊ ናት
1349805210999394304,hate,hate,hate, @NatnaelMekonne7 ህዘብን እያገደል ያለው ትምክህተኛው ነፍጠኛ ነው
1374056186417401856,hate,normal,hate, የአማራ ክልል በአክቲቪስቶች እየተመራ አሁን እየሄደበት ያለው መንገድ የክልሉን ፀጥታ አደጋ ላይ የሚጥል ነው። የክልሉ ልዩ ሀይልና ሚሊሻ እንደ ተናካሽ ውሻ ወዳጅ ጎረቤቱን ሳይቀር ለ
1353648947663953921,normal,normal,normal, በአዲስ አበባ የመኪና ጎማ መሸጫ ዋጋ እስከ 1 ሺህ 500 ብር ጭማሪ አሳይቷል። - -
1312062856217722883,offensive,hate,offensive, @AmenAssefa @its_Abrham_A እኔ ምልህ ካልሲ ቀምሰህ ነው እንዴ ምትገዛው
1369431781317967886,hate,hate,hate, @BirhanuLenjiso @PrimeMediaPM እንደእናንተ ያሉ ገልቱና ገንቱዎች ከ አሮሞነት ወደ ድሮው አባቶቻችሁ ጋ.ነት የመረጣችሁ ሆድ አደሮች ናችሁ ነ.ኛውን ከመቃብር አውጥታ
1419808091739234304,hate,hate,hate,@USER @USER አገኘሁ ማለት በእናንተ በጁንታ ጀሌ ስሙ የሚነሳ አይደለም የጀግናው የአማራ ልጆ ነው ዋ ብቻ ብታርፉ ይሻላችሀል
1372966950289166339,hate,normal,hate, ኢዜማ አማራ ጠል ድርጅት ነው ብለው ሲነግሩኝ አላምንም ነበር አሁን ግን እውነት መሆኑን ስለተረዳሁ እየጠላዋቸሁ መጣሁ ተከብራ የኖረች ባባቶቻችን ደም እናት ኢትዮጵያ የደፈረሺ
1376977329562521601,offensive,offensive,offensive, @Elshada37075062 @teddyafromuzika ምን ጫታም ብቻ ኮኬናምም እንጂ
1400786416683081730,hate,offensive,offensive,@Ustaz_Fikrii20 አስመሳዪ ጓዴ እየለየ ጊዜ ቦታ እየመረጠ እስስታማው መልክህ ገጽህ ተለወጠ አህያ እንዳልነበርክ በሰርዶዎች መሀል አህዮች ሲበዙ ዛሬ ጅብ ሆነሃል
1406270951420014595,hate,hate,hate, @degeazmati1 @HamzaOromiya @Mqinai_7 አማራ እንኳን ተዋግቶ ዝም ብሎም ትፈሩታላችሁ ይገርማል ወያኔ እኮ ያውም የጎንደር ተራ ሚሊሻ እኮ ሱዳን አስገብቷችሁ የምጣው
1331520918531739648,normal,normal,normal, Have you heard በህይወት ዘመኑ የራሱን የሙዚቃ አሻራ ያሳረፈው ድምጻዊ’ by @EthioFM on #SoundCloud? #np
1457192555787980803,hate,hate,hate, ጥቂት ሽፍቶች ወይስ የህዝብ ሃይል?!ህውሓት የቀረው ጉልበት ሶሻል ሚዲያ ብቻ ነው!የውሸት ወሬ ብቻ!#TPLFSURRENDERNOW #SanctionIsWrong
1447304630002716673,unsure,normal,normal,@KebedeZeritu ወደ ገላትያ 1 15-16፤ ነገር ግን በእናቴ ማኅፀን ሳለሁ የለየኝ በጸጋውም የጠራኝ እግዚአብሔር በአሕዛብ መካከል ስለ እርሱ ወንጌልን እሰብክ ዘንድ ልጁን በእ
1378401973255483395,hate,normal,hate,@USER @USER እኔ እሚያሳዝኑኝ በወያኔ የተጨፈጨፉት ንፁሃን ናቸው(ትግራይን ሲጠበቅ ሳያስበው በሰቅጣጭ መልኩ የተጨፈጨፈው ኢትዮጲያዊው መከላከያ ሃይል ጨምሮ) . በዚ
1330732513107521537,normal,normal,normal, @MahletSenay5 እውነትንም ታውቃላችሁ እውነትም አርነት ያወጣችኋል አላቸው። የዮሐንስ ወንጌል 8:32
1456467324618170369,offensive,offensive,offensive,@DerejeGerefa አንተ ደንቆሮ ከአየር ወረዱ ወደ ቆቦ ውሸትህ መጨረሻ የለውም ሺባል ሰምተህ እንጂ ቆቦ አታውቀውም አብይ ለመሸሽ እየተዘጋጀ ነው የውሸትህ ሂሳብ ማን ይከፍልሃል ሞትክ ቆሮቆንዳ
1315211479637913601,offensive,offensive,offensive, @zetherealva እነሱ የውሻ ልጅ። እባክዎን ይህንን እንደገና ይላኩ
1377697154064601090,offensive,offensive,offensive,አሁን በ ጁንታው ማሳበብ አይቻልም። ኳሱ አብይ ጋር ነው አይናችሁን አይንቀሉ። የ ንፁሀን ደም እንደ ጎርፍ እየፈሰሰ መቀጠል አይቻልም !!
1351751539963138049,offensive,offensive,offensive, @MooniraAbdm ይልቁንስ አንቺ በጣም ተመፃደቅሽ የምታወሪውን እወቂ
1340501941135261696,normal,hate,normal, @Meri621A ከጎረምሳ ጓደኞዬ ጋር፣ የወደዳት ልጅ ግቢ ውስጥ፣ የቆርቆሮ አጥር ዘልዬ የገባሁት። ኳ_-ኳ-+ ሰምተው ወጡ፣ ግቢው ውስጥ ተደበቅን ውሻውን ልቀቂው ይህ ውሻ በከተማው መታወቂያ ያለው ነበር!
1411040097848360962,hate,normal,normal, ሰራዊታችን ከመቼውም በተሻለ ቁመና ላይ ይገኛል! General Bacha Debele ???? ይህ ሁሉ ሰራዊት የት ገባ ብሎ ለማይጠይቅ ህዝብ የተሰጠ መግለጫ
1338016165738799107,hate,normal,normal,#ሀይ ዶክተር ተፈሪ ስለ ሰልፉእንደሰመሁ ብዙ አሰብኩ ከሰቡ የጦርነት ቀጠና ሊያረጉት ይችለሉ በመስተዋል ይሁን ብዙ ድራማ ልሠራ ይቻለል መጠንቀቅ ጥሩ ነውና #docter Teferi Nuguse
1338114576047628292,normal,normal,normal,በየቀኑ ሰዎች በማንነታቸው ብቻ በባለጊዜው ኦዴፓ አጋፋሪነት በመተከልና በወለጋ ንፁሀን ይጨፈጨፋሉ!ቆይ እኛ እኮ ድሮም በማንነታችን አንሙት እንጅ ገዳይና የገዳይ አዛዥ ይቀየርልን ብለ
1360611488101265412,normal,normal,normal, መሄዱ ብዙ ገፊ ምክንያት አለውና ይሁን ብያለሁ።በአካልም ሆነ በምናብ መመላለሱ የማይቀር የባላገር ወግ ነው ግና በተኖረበት ያለውን ስልጡንነትና ህግ አክባሪነት ወደ እናት ሀገር ይዞ
1334322409323827202,hate,hate,hate, @MahletKS አልጠግብ ባይ ስግብግብ የዘረፈው አልበቃኝም ብሎ ዳግም ሕዝብ ለመዝረፍ የዳዳው የሰይጣን ስብስብም ነው።
1330472534790303744,normal,normal,normal,ህዳር 11፣2013 ግብፅ እና ሱዳን የጋራ የጦር ልምምድ ማድረጋቸው ለኢትዮጵያ እና ሕዳሴ ግድብ ላይ ምን አንድምታ ይኖረዋል? ንጋቱ ሙሉ #ShegerWerewoch #GERD
1331120862091743232,hate,normal,normal, @Bereket_Admassu ተደመሰሰ ሲሉ፡ የሆነ የክር ካሴት ነዉ ትዝ የሚለኝ።
1332001277530791941,normal,offensive,normal,@Haileyabekele አመሰግናለው። መጨበጥ አደለም አያለቁልህ ነው እዛ አንተ እውነት አትፈልግም። ከኛ እኩል ይቁም ብለህ መጮህ ነበረብህ በዚ ሰዓት። አሁንም የ both sides ሞት ለማስቀረት ነው የምንናገረው።
1332466675296444418,hate,hate,hate,@USER ትግራዎት ላይ የተፈፀመው ይህንን አረመናዊ የዘር ጭፍጨፋ የፈፀሙት እርኩሳን የአማራ ምልሻና ፋኖ ተጣርተው ፍርድ ላይ የሚቀርቡበት ቀን ይመጣል።
1351996922882625541,offensive,hate,offensive, @NatnaelMekonne7 ኣንተ ቅጥረኛ ዝምብለህ ሸቅል ነገ ግን ዋጋዉ እንዳይከብድህ
1433953547524222980,offensive,offensive,offensive, @ethio_ethioman ምን አይነት ጨካኝ እናትናት ያልደረሱ ልጆች ለምግብ ብላ አሳልፋ የምትሰጥ?!
1395466344947015680,offensive,hate,offensive,ጥያቂ: - አኦነግ ለመሆን ምን አነሳሳህ ?? መላሹ: - ኢትዮጵያ ባንዲራ ላይ ቢጫ ቀለም ስላለው:: ስንት አይነት ልሀጭ አለ በፈጣሪ
1324423624305057794,hate,hate,hate, እንደተሰማው ከሆነ ከወያኔ ህወሓት ጎን ቆሞ ዛሬም የጉሙዝ ታጣቂዎችን በማሠማራት በመተከል አገው ዐማራ ላይ ጭፍጨፋ ማድረጉ ተዘግቧል። መድፍና ሚሳኤልየታጠቀውን ህወሓትን አይቀጡ ቅጣ
1455376061194248192,hate,hate,hate, ዳግም እንደ እባብ አፈር ልሼ ልነሳና ልንደግፋቸው አለ መርዙን የማስተፋቱ ሂደት ከከሸፈ አናቱን ቀጥቅጠን መግደል ለህልውናችን ግድ ይሆናል ስለዚህ በአጠገባችን ካሉ የዚህ መርዝ ተሸካሚ ከሆኑት እንጀምር
1378893088324747265,hate,hate,hate, ከታሪክ ምፀት ምንም ትምህርት ባለማግኘት የሻዕቢያ አተላ ተሸካሚ ሆነው ለቀሩት የአማራ ልሂቃን መንግስቱ ኃይለማሪያም አቅርቦላቸው የነበረውን ጥያቄ እነሆ በድጋሚ ርዕስ ነው
1338978370407837696,hate,hate,hate, @YeAddisLij እኛ ምን አገባን? የኔ ጥያቄ ግን ጁንታው ማን ነው? እማራ ወይስ ጉሙዝ?
1346492060510072833,normal,normal,normal,@Meri621A wow ምንያህል ጠንካራ ና አስፈሪ ብትሆኚ ነው
1329786095702335488,normal,normal,normal, @SaronAyeling I know በእውቀቱ አበበ አለሙ
1325898958036668421,hate,hate,hate, ሀገር ወገን አለን ያሉት የትግራይ ህዝብ ጠባቂዎች ራት እየበሉ በነበሩበት ሰዓት መዘናጋታቸውን ሲጠብቅ የነበረው ራቱን ከደገሰው አንዱ የህወሓት አራጅ ቡድን አባል ከጎናቸው ተነስቶ . 2/3
1334595913650745345,normal,normal,normal, @theadmasb @Mike_antso የሆነ ሰው አማራና ሙዝ እጠላለሁ ለማለት መፅሐፍ? ብሎ ሲቀልድ አይቸ ፈገግ ብየ ነበር በግምት ከ 2 ሳምንት በፊት : በግምት ግን @Menilikism ይመስለኛል::
1329395781254705154,hate,hate,hate, ለትህነግ ወቅቱ ኦሮማይ ነው ! እኛ ጦርነት ባህላዊ ጨዋታችን ነው የሚለው ጨዋታ አልቆለታል
1416209873759506435,offensive,offensive,offensive, @RArarssa አንተ የተማረ ደንቆሮ የሰው ልጅ የምትገብር አረመኔ እባክህ ይሄን ክፉ ሀሣብህን በንሥሀ እጠበው ቆሽሸሀል በሰው ደም ጨቅይተሀል እግዚአብሔር ልቦና ይስጥህ
1326963177960181760,hate,hate,hate, የህወሃት አረመኔነት ወሰን የለውም! ሆን ብላ ደሃውን ገበሬ እንዲመታ አድርጋ Human Shield አድርጋው ኋላ ልትጮህ ሃሳብዋ እንደሆን ምንም ጥርጥር የለው!
1452032315660685316,hate,hate,offensive, @ProfKindeya @BBCWorld ስማ አንተ በቁምህ የሞትክ ሽማግሌ መትረፍ የማይታሰብ ነዉ ወደዛዉ ሰይጣኑ አባታቾ ከመለስ ትገናኛላቾሁ ሲሁል ክፍት ነዉ ለናተህ
1393660043283902464,hate,hate,hate, እኔን የሚጠሉኝ፦ አስመሳዮች ከሃዲዎች ውሸታሞች ጥቅመኞች ተረኞች አክራሪ ሀይማኖተኞች አክራሪ ብሔርተኞች ድብቆች ሸረኞች ሴረኞች ጎጠኞች መንደርተኞች ክፉዎች ገዳም ተጓዥ ነን ባይ ይሁዳዎች ኒዮ ኮሎኒያሊስት አራማጆች
1332043066308501506,unsure,offensive,offensive,ከተወለድኩበት ጊዜ አንስቶ ነፍስዎን እረገም ነበር ሰይጣን ከእኔ ጋር ነው ግን መላእክት ነፍስዎን እንደሚበሉ እና ኃጢአትዎን ይቅር እንደሚሉ በእግዚአብሔር ላይ እምነት አለኝ
1334895857502720005,offensive,hate,offensive, @AtnafB አማራ አንድ ነው፣ አትከፋፍለን ??
1326513123759624192,hate,hate,hate, @YohannesTekie2 @ErikGustafsson_ ለማንም ነጫጭባ ለማለቃቀስ ነበር እንዴ ያ ሁሉ ድንፋታ?
1458224925341364224,offensive,hate,offensive,@USER @USER መላላክ የለመደ ስለመላላክ ያውቃል!!!?? ይህ ሀሳብ የተነሳው ለወያኔ ሲላላክ ከነበረ ሰው ነው። ለፋኖ ካሰብሽ በምትችይው አግዢ አሊያ አፍ ዝግት አ
1412145248399204356,hate,hate,hate, @bornEthiopian ፎጣ ለባንዳ አይሆንም . አይደምቅም እንደነፍጠኛው ????
1317320290028978176,normal,normal,normal, @DBLaeke @kyisfa እድሜ ለኮሮና ይሄኔ እዛው አብረን እየተርመሰመስን ነበር
1367546232277774342,hate,hate,normal,@USER ያው በነሱ ቋንቋ . ግም ለግም አብሮ ምናምን . #UNSCActNow #EritreaOutOfTigray #AmharaForcesOutOfTigray #IndependentInvestigationNow
1361749021275136001,normal,normal,normal, @MaBielsa @Hewiinat ድምፁ እና ከዚህ በፊት ከሚናገራቸው ነገሮች እና አነጋገሩ ተነስተን አዎ ለማለት ያስደፍራል::
1424486942671056899,hate,hate,hate, @Helenmuse11 @meron_gessesse @TigrayIntercept የትግራይ ወራሪዎች የአማራ ንጹሃንን ሲገድሉ፤ሴቶችን ሲደፍሩ ቀርጸው እንዲለጥፉ አንጠብቅም!!እየፈጸሙት እንደሆ
1373682371296440324,hate,hate,hate,@USER ማፈሪያዎች ህዝባችሁን እያስጨፈጨፋችሁ እየወጣችሁ ትቀባጥራላችሁ! አምሐራ እየታረደ የሚኖርባትን ኢትዮጵያ ነው ማቆየት የምትፈልጉት????
1392261946007715841,unsure,offensive,offensive,@USER ዲያብሎስ ወደምትኖሩበት ቦታ ሁሉ መጥቶ ሊበላዎ ነው ፣ እርስዎ ወገብ ፣ ትራም ጥሩ መዓዛ ያለው አህያዎን እንኳን አይወድም ዲያብሎስ ወደምትኖሩበት ቦታ ሁሉ መጥ
1321686687240564736,hate,normal,hate, ወያኔን ስልጣን ላይ ያቆየው አምባገነን መሆኑ ፤ አልያም ጥንካሬ ኖሮት ሳይሆን ዋና መሳሪያቸው አንዱን ከአንዱ ጋር በማጋጨት የመምራት ስልታቸው ነው። ስልጣናቸውም ያበቃው ይህ መሳሪያቸውን መጠቀም ያቃታቸው ዕለት ነው።
1336654271887138817,hate,hate,hate,@lidyabekele3 ጁንታው: ሁሉንም ከነተካዮቹ አውድመን እዛው መቀሌ እንቀብራቸዋለን!??
1361399489504886784,hate,hate,hate,@USER የተከፈተብህን ዘመቻ ዋና አላማቸው ትግራይ አሁን ካለበት በላይ መጥፋት ነበረባት በሚል የአማራ ተስፋፊነትና የድግምታቸውን ሳይሳካ በመቅረቱ ነውና አትፍረድባቸው የ
1349286212121591810,offensive,normal,offensive, @lia_tadesse @FMoHealth @ethiop_mot ይድረስ ለጤና ሚኒስትሯ ሊያ ታደሰ በዚ ሰአት ህዝብ እንደ ህዝብ ለመኖር በሰው እጅ በወደቀበት ሃገር ለስልጣን ብለሽ የህዝብሽ
1430668312300724229,offensive,offensive,offensive,@USER ይሄ ሰውየ ጥሩ ይመስኝ ነበር ለከ እነደዘመዶቹ አስመሳይ ነው።
1324705817522745346,normal,normal,normal,@Natberh ጥያቄ አለኝ ጏዶች ተብሎ ነው የሚጀምረው ጎበዝ !
